"danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_s","liked","mode_major","time_signature_0/4","time_signature_1/4","time_signature_3/4","time_signature_4/4","time_signature_5/4","key_A","key_A#","key_B","key_C","key_C#","key_D","key_D#","key_E","key_F","key_F#","key_G","key_G#"
0.685,0.154,-12.785,0.135,0.92,0.885,0.0758,0.531,82.018,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.874,0.199,-11.842,0.308,0.656,0.0691,0.0722,0.203,79.982,84,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.778,0.695,-6.865,0.0913,0.175,0,0.15,0.472,149.996,133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.731,0.893,-6.911,0.111,0.0012,0.484,0.0893,0.374,123.992,210,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.534,0.815,-2.815,0.0278,0.708,0,0.111,0.564,159.848,193,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.523,0.876,-2.446,0.0486,0.137,0,0.355,0.566,107.903,178,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.505,0.893,-4.673,0.0425,0.00547,0,0.133,0.287,127.989,213,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.469,0.369,-8.268,0.0709,0.855,0,0.204,0.761,171.752,141,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.474,0.782,-5.83,0.0484,0.0354,0,0.278,0.223,127.996,235,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.535,0.986,-4.919,0.0711,0.0223,0.779,0.743,0.362,124.975,181,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.597,0.785,-3.219,0.04,0.113,0,0.336,0.575,126.002,174,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.627,0.778,-4.317,0.0409,0.0214,0,0.126,0.366,127.977,226,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.661,0.985,-4,0.104,0.000255,0.543,0.0545,0.137,126.028,164,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.553,0.687,-6.4,0.034,0.0336,0,0.125,0.278,156,162,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.467,0.26,-9.568,0.0284,0.865,0,0.293,0.228,145.786,177,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.441,0.738,-5.128,0.0432,0.0386,0,0.112,0.299,126.107,208,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.543,0.844,-5.202,0.121,0.00635,0.016,0.376,0.263,126.064,175,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.379,0.909,-4.617,0.0649,0.00231,0.0449,0.58,0.273,125.946,187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.434,0.862,-5.099,0.0445,0.0392,0.00832,0.0976,0.134,125.948,156,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.643,0.732,-6.762,0.0294,0.00681,4.57e-05,0.0606,0.181,102.979,224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.588,0.834,-4.558,0.0559,0.148,0,0.237,0.659,167.961,167,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.635,0.795,-5.089,0.0917,0.0448,1.48e-05,0.119,0.404,103.951,233,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.601,0.682,-5.905,0.0338,0.0856,0.00384,0.132,0.17,94.999,211,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.684,0.602,-7.685,0.119,0.0171,0,0.113,0.209,99.946,178,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.809,0.71,-6.15,0.108,0.344,4.13e-06,0.162,0.353,110.036,188,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.553,0.895,-6.46,0.0493,0.000164,0.327,0.284,0.0301,125.966,192,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.502,0.285,-10.081,0.0425,0.736,0,0.0775,0.447,119.719,225,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.621,0.367,-7.506,0.0296,0.706,0,0.102,0.746,155.798,156,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.806,0.311,-10.388,0.0406,0.836,0,0.0882,0.642,111.801,153,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.646,0.279,-10.259,0.0614,0.876,0,0.096,0.62,161.362,152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.605,0.831,-6.743,0.1,0.00968,0.0612,0.163,0.448,126.01,183,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.687,0.23,-8.583,0.0365,0.845,0,0.106,0.341,120.057,230,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.425,0.377,-6.942,0.0319,0.814,0,0.146,0.462,128.263,157,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2e-05,-27.13,0,0,0.97,0.525,0,0,300,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.02e-05,-40.25,0,0.000309,0.389,0.546,0,0,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.746,0.611,-7.034,0.101,0.454,0.000922,0.133,0.411,149.967,172,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.584,0.822,-9.188,0.0396,0.0538,0.857,0.3,0.305,117.005,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.596,0.907,-5.447,0.0477,0.0589,3.08e-06,0.295,0.263,123.987,218,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.818,0.673,-3.886,0.235,0.447,0,0.111,0.567,130.035,200,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.877,0.574,-7.041,0.132,0.0897,0,0.169,0.518,130.051,177,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.489,0.364,-10.672,0.03,0.572,0,0.108,0.377,135.352,317,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.646,0.879,-2.844,0.206,0.0499,2.47e-05,0.0936,0.406,144.935,177,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.279,0.931,-1.323,0.148,0.197,5.16e-06,0.0626,0.38,179.939,240,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.221,0.809,-2.879,0.0665,0.00218,4.27e-05,0.138,0.0945,118.021,266,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.422,0.831,-2.952,0.0443,0.16,5.15e-06,0.0677,0.29,89.893,232,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.344,0.779,-5.87,0.118,0.103,0,0.189,0.343,179.82,260,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.386,0.685,-2.306,0.0359,0.0834,1.03e-06,0.344,0.172,90.569,241,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.508,0.646,-10.625,0.0336,0.0332,0.296,0.41,0.0616,142.002,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.404,0.746,-6.625,0.0563,0.305,0.00237,0.104,0.229,75.161,122,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.638,0.414,-9.666,0.0715,0.416,6.78e-05,0.145,0.225,136.974,219,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.66,0.45,-11.011,0.0451,0.839,0.714,0.374,0.242,145.011,195,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.479,0.423,-14.568,0.0674,0.757,0.776,0.0672,0.0696,68.345,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,0.311,-13.137,0.044,0.75,0.899,0.109,0.0398,74.981,183,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.541,0.438,-11.038,0.0905,0.869,0.000119,0.112,0.134,83.7,212,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.783,0.7,-7.138,0.0605,0.312,0.000125,0.113,0.395,130.04,182,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.71,0.54,-10.135,0.159,0.233,0.00143,0.348,0.373,128.008,236,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.598,0.526,-8.659,0.0415,0.129,0,0.14,0.529,123.935,168,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.632,0.595,-7.644,0.0401,0.0689,0,0.209,0.435,124.114,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.677,0.744,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,153,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.797,0.86,-4.38,0.0413,0.0312,0.0137,0.334,0.192,124.033,166,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.747,0.786,-8.603,0.0472,0.00876,0.00323,0.0339,0.769,125.013,230,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.334,0.633,-6.609,0.0327,0.0517,0.00788,0.0569,0.102,89.884,229,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.481,0.483,-8.174,0.331,0.171,0,0.0964,0.453,79.012,164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.657,0.711,-5.355,0.374,0.0135,0,0.221,0.368,86.957,222,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.589,0.658,-5.288,0.203,0.0242,0,0.118,0.251,77.521,224,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.724,0.827,-4.211,0.129,0.0457,0,0.0848,0.2,144.973,252,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.488,0.803,-4.165,0.205,0.0786,0,0.215,0.319,167.329,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.489,0.739,-6.049,0.396,0.668,0,0.335,0.751,172.251,167,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.674,0.65,-4.977,0.422,0.138,0,0.14,0.171,80.683,167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.734,0.493,-7.528,0.308,0.0467,0,0.0477,0.562,86.043,234,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.631,0.774,-2.459,0.3,0.468,0,0.281,0.44,79.745,231,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.861,0.715,-4.393,0.301,0.00227,0,0.144,0.535,148.971,258,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.889,0.496,-6.365,0.0905,0.259,0,0.252,0.544,86.003,181,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.647,0.823,-4.074,0.0478,0.0387,0,0.74,0.309,150.995,175,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.699,0.543,-8.879,0.138,0.0411,1.26e-06,0.178,0.14,130.064,162,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.434,0.695,-7.464,0.485,0.0168,0,0.834,0.16,167.309,319,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.482,0.746,-5.309,0.191,0.0478,0,0.239,0.705,160.121,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.851,0.702,-4.172,0.268,0.0854,0,0.374,0.179,126.94,216,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.864,0.666,-5.525,0.234,0.0482,0,0.134,0.538,132.12,225,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.821,0.694,-5.169,0.229,0.03,0,0.411,0.23,85.047,235,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.727,0.599,-6.941,0.327,0.317,0,0.219,0.386,167.909,197,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.603,0.67,-4.809,0.25,0.0871,0,0.326,0.159,89.842,192,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.706,0.591,-7.066,0.361,0.0187,0,0.111,0.272,77.098,275,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.766,0.703,-5.877,0.163,0.00807,0,0.0618,0.331,163.06,168,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.577,0.615,-8.741,0.13,0.0298,0,0.0969,0.112,94.05,213,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.703,0.701,-4.764,0.159,0.147,0,0.27,0.556,139.944,191,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.723,0.732,-5.514,0.0864,0.11,0,0.484,0.503,104.991,200,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.821,0.72,-4.606,0.222,0.00902,7.07e-06,0.158,0.285,150.039,185,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.655,0.835,-3.451,0.059,0.0459,0,0.409,0.165,91.035,190,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.511,0.718,-6.293,0.404,0.000322,0,0.111,0.267,166.42,363,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.756,0.814,-5.398,0.0416,0.00735,0,0.143,0.709,146.99,171,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.613,0.895,-2.581,0.24,0.00241,0,0.195,0.186,92.99,231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.604,0.173,-36.91,0.191,0.0161,0.000363,0.163,0.0386,84.416,172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.614,0.307,-32.128,0.535,0.00402,0.0422,0.113,0.037,82.459,123,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.914,0.732,-6.1,0.241,0.0166,0,0.107,0.469,94.066,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.921,0.635,-4.904,0.416,0.0218,0,0.0946,0.549,130.028,193,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.921,0.635,-4.904,0.416,0.0218,0,0.0946,0.549,130.028,193,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.821,0.863,-3.159,0.353,0.00824,0,0.0377,0.874,180.013,154,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.872,0.814,-4.568,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.843,0.741,-5.609,0.334,0.0252,0,0.096,0.68,168.983,155,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.63,0.53,-7.259,0.0434,0.4,0,0.177,0.417,108.038,225,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,180,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.723,0.789,-6.819,0.208,0.264,5.33e-06,0.198,0.446,99.908,202,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.679,0.201,-10.502,0.0427,0.895,0.925,0.109,0.36,80.011,97,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.525,0.0843,-23.233,0.0547,0.991,0.899,0.096,0.278,72.182,50,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.599,0.143,-18.789,0.03,0.949,0.923,0.102,0.192,112.119,124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.722,0.175,-11.256,0.0474,0.929,0.617,0.0931,0.213,84.993,211,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.634,0.677,-8.844,0.059,0.432,0.0188,0.131,0.483,83.922,157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.566,0.605,-8.339,0.0356,0.0392,0.57,0.13,0.0539,115.938,287,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.783,0.303,-14.393,0.0527,0.811,0.945,0.109,0.65,138.816,219,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.564,0.755,-2.993,0.0488,0.0805,0.000983,0.0689,0.285,159.94,213,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.698,0.951,-2.827,0.053,0.00889,0.812,0.0508,0.399,125.962,155,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.727,0.724,-3.964,0.0649,0.0361,0.00135,0.266,0.433,126.976,197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.731,0.722,-4.128,0.0432,0.264,0.00294,0.223,0.529,127.893,189,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.639,0.824,-5.049,0.0579,0.0114,0,0.381,0.192,122.031,148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.747,0.807,-3.354,0.04,0.0221,0.139,0.374,0.243,126.063,145,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.81,0.353,-9.931,0.31,0.588,0,0.102,0.0727,88.031,208,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.719,0.501,-8.84,0.239,0.257,0,0.189,0.419,136.025,226,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.369,0.42,-12.278,0.0674,0.303,0,0.115,0.0716,132.93,233,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,0.594,-8.81,0.462,0.44,0,0.185,0.393,129.216,230,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.87,0.35,-6.082,0.277,0.00661,0.000483,0.108,0.175,74.963,168,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.675,0.23,-10.363,0.204,0.191,0,0.104,0.101,173.962,212,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.794,0.644,-5.846,0.24,0.301,0,0.235,0.353,142.092,261,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8,0.406,-8.892,0.268,0.636,0,0.109,0.274,120.999,207,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.914,0.572,-8.82,0.166,0.0709,0.00237,0.0599,0.203,123.963,265,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.914,0.572,-8.82,0.166,0.0709,0.00237,0.0599,0.203,123.963,265,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.636,0.501,-7.26,0.329,0.413,0,0.339,0.196,82.309,265,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.317,0.239,-12.036,0.0331,0.744,0,0.169,0.391,78.251,80,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.732,0.69,-7.745,0.174,0.538,9.37e-05,0.191,0.636,117.157,219,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.638,0.4,-11.212,0.0425,0.733,0.000133,0.334,0.495,150.133,166,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.901,0.464,-9.789,0.0645,0.368,1.71e-05,0.238,0.638,109.004,203,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.799,0.616,-8.809,0.157,0.319,0,0.134,0.667,114.014,184,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.701,0.654,-5.938,0.0876,0.057,0,0.257,0.63,134.896,191,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.856,0.841,-7.737,0.335,0.0977,0,0.0773,0.794,95.418,298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.631,0.581,-6.417,0.128,0.0392,1.89e-05,0.273,0.43,107.717,185,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.647,0.465,-8.308,0.0428,0.865,0,0.0882,0.699,151.251,120,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.339,0.214,-11.714,0.0375,0.908,7.47e-06,0.341,0.363,94.775,207,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.679,0.839,-5.579,0.0303,0.000772,0.00173,0.0772,0.566,123.041,148,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.486,0.804,-6.097,0.531,0.144,0,0.106,0.516,169.283,154,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.635,0.645,-3.537,0.127,0.388,0,0.0892,0.76,123.524,215,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.917,0.694,-4.088,0.187,0.0219,0,0.226,0.23,129.103,112,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.556,0.893,-4.771,0.303,0.748,0,0.12,0.68,91.352,226,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.387,0.658,-10.82,0.203,0.414,0.000592,0.369,0.167,106.358,130,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.617,0.591,-12.428,0.558,0.962,0.00304,0.454,0.137,74.953,45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.677,0.79,-7.642,0.126,0.0971,0,0.0778,0.244,74.02,232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.576,0.645,-7.185,0.47,0.0231,0,0.124,0.746,79.223,223,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.809,0.546,-5.686,0.0926,0.00596,0.00339,0.0884,0.425,96.007,171,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.513,0.873,-3.437,0.0534,0.0358,5.22e-06,0.067,0.458,135.005,213,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.506,0.852,-5.331,0.0412,0.00182,0.00776,0.331,0.172,121.806,185,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.563,0.732,-9.609,0.108,0.0113,0.00287,0.113,0.168,122.016,217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.533,0.614,-5.444,0.0297,0.276,0,0.097,0.362,115.056,207,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.533,0.614,-5.444,0.0297,0.276,0,0.097,0.362,115.056,207,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.455,0.914,-8.9,0.0384,0.436,0.934,0.394,0.0393,120.019,112,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.643,0.527,-5.603,0.0299,0.28,5.71e-05,0.0927,0.241,119.925,224,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.518,0.754,-4.365,0.0472,0.36,0,0.11,0.221,92.953,219,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.712,0.665,-4.938,0.0587,0.523,8.29e-05,0.0618,0.467,104.991,192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.686,0.87,-3.46,0.0414,0.115,3.15e-05,0.313,0.53,120.009,189,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.53,0.763,-3.348,0.0367,0.242,0,0.117,0.226,100.002,182,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.51,0.64,-5.736,0.0382,0.137,0,0.137,0.195,120.027,200,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.663,0.571,-6.392,0.0721,0.00985,0.0748,0.155,0.13,100.042,233,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.927,0.374,-12.053,0.522,0.0139,0,0.0644,0.738,129.947,150,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.917,0.623,-8.231,0.135,0.0985,0,0.0833,0.687,126.063,206,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.927,0.665,-5.313,0.244,0.061,0,0.123,0.175,127.076,343,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.808,0.771,-5.719,0.0645,0.0413,1.29e-06,0.18,0.471,161.94,252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.89,0.464,-7.69,0.0923,0.027,0,0.149,0.0956,136.975,260,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.852,0.727,-4.851,0.267,0.0962,0,0.154,0.496,130.014,233,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.85,0.731,-6.705,0.193,0.231,0,0.0886,0.822,134.009,259,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.874,0.703,-6.017,0.0685,0.0455,0,0.166,0.344,143.039,230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.825,0.7,-5.098,0.243,0.0379,0,0.139,0.317,132.996,154,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.717,0.542,-6.231,0.0856,0.154,0,0.111,0.277,140.067,283,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.814,0.743,-2.968,0.159,0.152,0,0.163,0.367,107.996,215,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.862,0.785,-3.571,0.232,0.162,0,0.128,0.372,123.012,274,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.894,0.324,-8.24,0.179,0.0399,0,0.126,0.407,139.972,315,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.874,0.706,-5.132,0.207,0.182,0,0.334,0.895,89.968,216,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.953,0.511,-6.208,0.401,0.00742,1.73e-06,0.118,0.33,135.067,270,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.731,0.627,-9.76,0.0754,0.261,0,0.112,0.5,90.03,181,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.95,0.743,-5.861,0.238,0.0646,1.19e-05,0.103,0.62,136.98,258,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.825,0.547,-3.938,0.0859,0.0936,0,0.22,0.184,152.007,256,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
